,postcode,locality,state,long,lat,Category
0,0200,ANU,ACT,149.119,-35.2777,
1,200,Australian National University,ACT,149.1189,-35.2777,
2,800,DARWIN,NT,130.83668,-12.458684,
3,801,DARWIN,NT,130.83668,-12.458684,
4,804,PARAP,NT,130.873315,-12.428017,
5,810,ALAWA,NT,130.866242,-12.381806,
6,810,BRINKIN,NT,130.866242,-12.381806,
7,810,CASUARINA,NT,130.866242,-12.381806,
8,810,COCONUT GROVE,NT,130.8502369,-12.39614166,
9,810,JINGILI,NT,130.866242,-12.381806,
10,810,LEE POINT,NT,130.866242,-12.381806,
11,810,LYONS,NT,130.8885151,-12.35911956,
12,810,MILLNER,NT,130.866242,-12.381806,
13,810,MOIL,NT,130.866242,-12.381806,
14,810,MUIRHEAD,NT,130.8959029,-12.35811947,
15,810,NAKARA,NT,130.866242,-12.381806,
16,810,NIGHTCLIFF,NT,130.866242,-12.381806,
17,810,RAPID CREEK,NT,130.866242,-12.381806,
18,810,TIWI,NT,130.866242,-12.381806,
19,810,WAGAMAN,NT,130.866242,-12.381806,
20,810,WANGURI,NT,130.866242,-12.381806,
21,811,CASUARINA,NT,130.866242,-12.381806,
22,812,ANULA,NT,130.89047,-12.39124885,
23,812,BUFFALO CREEK,NT,130.9209831,-12.34638634,
24,812,HOLMES,NT,130.9268602,-12.38479951,
25,812,KARAMA,NT,130.916098,-12.404778,
26,812,LEANYER,NT,130.916098,-12.404778,
27,812,MALAK,NT,130.916098,-12.404778,
28,812,MARRARA,NT,130.916098,-12.404778,
29,812,NORTHLAKES,NT,130.916098,-12.404778,
30,812,SANDERSON,NT,130.916098,-12.404778,
31,812,WOODLEIGH GARDENS,NT,130.916098,-12.404778,
32,812,WULAGI,NT,130.916098,-12.404778,
33,813,SANDERSON,NT,130.916098,-12.404778,
34,814,NIGHTCLIFF,NT,130.866242,-12.381806,
35,815,CHARLES DARWIN UNIVERSITY,NT,130.869,-12.3718,
36,820,BAGOT,NT,130.873315,-12.428017,
37,820,BAYVIEW,NT,130.873315,-12.428017,
38,820,CHARLES DARWIN,NT,130.873315,-12.428017,
39,820,COONAWARRA,NT,130.873315,-12.428017,
40,820,CULLEN BAY,NT,130.873315,-12.428017,
41,820,DARWIN DC,NT,130.8664593,-12.4255956,
42,820,DARWIN INTERNATIONAL AIRPORT,NT,130.873315,-12.428017,
43,820,DARWIN MC,NT,130.873315,-12.428017,
44,820,EAST POINT,NT,130.873315,-12.428017,
45,820,EATON,NT,130.880692,-12.4123871,
46,820,FANNIE BAY,NT,130.873315,-12.428017,
47,820,LARRAKEYAH,NT,130.873315,-12.428017,
48,820,LUDMILLA,NT,130.873315,-12.428017,
49,820,PARAP,NT,130.873315,-12.428017,
50,820,RAAF BASE DARWIN,NT,130.873315,-12.428017,
51,820,STUART PARK,NT,130.873315,-12.428017,
52,820,THE GARDENS,NT,130.873315,-12.428017,
53,820,THE NARROWS,NT,130.873315,-12.428017,
54,820,WINNELLIE,NT,130.873315,-12.428017,
55,820,WOOLNER,NT,130.873315,-12.428017,
56,821,WINNELLIE,NT,136.947051,-13.643283,
57,822,ACACIA HILLS,NT,136.947051,-13.643283,
58,822,ANGURUGU,NT,136.4612078,-13.98119125,
59,822,ANINDILYAKWA,NT,136.5909616,-13.91698485,
60,822,ANNIE RIVER,NT,133.3848319,-12.9305044,
61,822,BATHURST ISLAND,NT,130.3496894,-11.6035121,
62,822,BEES CREEK,NT,136.947051,-13.643283,
63,822,BELYUEN,NT,130.6831805,-12.53818467,
64,822,BLACK JUNGLE,NT,131.1942977,-12.50224007,
65,822,BLACKMORE,NT,130.9175773,-12.68983104,
66,822,BORDER STORE,NT,136.947051,-13.643283,
67,822,BURRUNDIE,NT,131.8449886,-13.50171859,
68,822,BYNOE,NT,130.6320309,-12.79290292,
69,822,BYNOE HARBOUR,NT,130.5103483,-12.62538633,
70,822,CAMP CREEK,NT,130.9320173,-13.17350435,
71,822,CHANNEL ISLAND,NT,130.8605303,-12.55219169,
72,822,CHARLES DARWIN,NT,130.8766339,-12.45079537,
73,822,CHARLOTTE,NT,130.8116588,-12.84045347,
74,822,CLARAVALE,NT,131.4120025,-14.5318367,
75,822,COBOURG,NT,132.1914189,-11.34530652,
76,822,COLLETT CREEK,NT,130.9188279,-12.90975469,
77,822,COOMALIE CREEK,NT,131.1688363,-13.02119253,
78,822,COX PENINSULA,NT,136.947051,-13.643283,
79,822,CROKER ISLAND,NT,136.947051,-13.643283,
80,822,DALY RIVER,NT,136.947051,-13.643283,
81,822,DARWIN MC,NT,136.947051,-13.643283,
82,822,DARWIN RIVER DAM,NT,131.038648,-12.91652424,
83,822,DELISSAVILLE,NT,130.995425,-12.505532,
84,822,DOUGLAS-DALY,NT,131.48274,-13.81785615,
85,822,EAST ARM,NT,130.9027533,-12.48005564,
86,822,EAST ARNHEM,NT,136.4330338,-12.44602304,
87,822,ELRUNDIE,NT,130.940905,-12.48861681,
88,822,EVA VALLEY,NT,131.0031474,-13.12725377,
89,822,FINNISS VALLEY,NT,130.9517827,-13.06448685,
90,822,FLEMING,NT,131.2975161,-13.85090799,
91,822,FLY CREEK,NT,131.0700157,-12.79587253,
92,822,FREDS PASS,NT,131.0515258,-12.53862952,
93,822,GALIWINKU,NT,135.5864427,-12.00777086,
94,822,GLYDE POINT,NT,131.0799794,-12.17971082,
95,822,GOULBOURN ISLAND,NT,136.947051,-13.643283,
96,822,GOULBURN ISLAND,NT,133.4548484,-11.4973068,
97,822,GUNBALANYA,NT,133.0492311,-12.34692447,
98,822,GUNN POINT,NT,136.947051,-13.643283,
99,822,HAYES CREEK,NT,136.947051,-13.643283,
100,822,HIDDEN VALLEY,NT,130.9036719,-12.45024526,
101,822,HOTHAM,NT,131.4058522,-12.34404225,
102,822,HUGHES,NT,131.1007772,-12.68638471,
103,822,KAKADU,NT,132.4751149,-12.8662473,
104,822,KOOLPINYAH,NT,131.2102168,-12.37090569,
105,822,LAKE BENNETT,NT,131.1944707,-12.93083352,
106,822,LAMBELLS LAGOON,NT,136.947051,-13.643283,
107,822,LITCHFIELD PARK,NT,130.8462398,-13.25317338,
108,822,LIVINGSTONE,NT,136.947051,-13.643283,
109,822,LLOYD CREEK,NT,131.1457668,-12.66634037,
110,822,MANDORAH,NT,130.7615787,-12.44295777,
111,822,MANINGRIDA,NT,136.947051,-13.643283,
112,822,MARANUNGA,NT,130.7085705,-13.70834554,
113,822,MARGARET RIVER,NT,131.3574052,-13.19932137,
114,822,MCMINNS LAGOON,NT,136.947051,-13.643283,
115,822,MICKETT CREEK,NT,130.951697,-12.379529,
116,822,MIDDLE POINT,NT,136.947051,-13.643283,
117,822,MILINGIMBI,NT,134.9172943,-12.10344037,
118,822,MILLWOOD,NT,136.947051,-13.643283,
119,822,MILYAKBURRA,NT,136.202001,-13.77934879,
120,822,MINJILANG,NT,132.5724813,-11.14470594,
121,822,MOUNT BUNDEY,NT,131.751956,-13.02955913,
122,822,MURRUMUJUK,NT,131.0779057,-12.29096291,
123,822,NAUIYU,NT,130.7310542,-13.72157548,
124,822,NEMARLUK,NT,130.4543865,-14.62289167,
125,822,NGANMARRIYANGA,NT,129.8834932,-14.33497868,
126,822,NGUIU,NT,136.947051,-13.643283,
127,822,NUMBULWAR,NT,135.727696,-14.28113146,
128,822,NUMBURINDI,NT,135.7946389,-13.95994028,
129,822,OENPELLI,NT,136.947051,-13.643283,
130,822,PEPPIMENARTI,NT,130.082796,-14.1456977,
131,822,PIRLANGIMPI,NT,130.4214678,-11.39026066,
132,822,POINT STEPHENS,NT,136.947051,-13.643283,
133,822,POINT STUART,NT,131.8321645,-12.54034189,
134,822,PULARUMPI,NT,136.947051,-13.643283,
135,822,PULUMPA,NT,136.947051,-13.643283,
136,822,RAKULA,NT,130.3707089,-13.05159634,
137,822,RAMINGINING,NT,134.9259152,-12.32899612,
138,822,ROBIN FALLS,NT,131.1214742,-13.38650542,
139,822,RUM JUNGLE,NT,131.0198663,-12.99988524,
140,822,SANDPALMS ROADHOUSE,NT,133.3848319,-12.9305044,
141,822,SOUTHPORT,NT,136.947051,-13.643283,
142,822,STAPLETON,NT,131.0258358,-13.18414806,
143,822,THAMARRURR,NT,129.6399677,-14.20132457,
144,822,TIPPERARY,NT,130.619275,-14.03882235,
145,822,TIVENDALE,NT,130.9502272,-12.46528731,
146,822,TIWI ISLANDS,NT,131.1875059,-11.51399925,
147,822,TORTILLA FLATS,NT,131.1778852,-13.08686447,
148,822,TUMBLING WATERS,NT,130.9609622,-12.75687265,
149,822,UMBAKUMBA,NT,136.947051,-13.643283,
150,822,VERNON ISLANDS,NT,131.0936969,-12.05953061,
151,822,VIRGINIA,NT,136.947051,-13.643283,
152,822,WADEYE,NT,136.947051,-13.643283,
153,822,WAGAIT BEACH,NT,136.947051,-13.643283,
154,822,WAK WAK,NT,131.236971,-12.66325075,
155,822,WARRUWI,NT,133.3782542,-11.65786276,
156,822,WEDDELL,NT,136.947051,-13.643283,
157,822,WEST ARNHEM,NT,133.6471255,-12.25508592,
158,822,WICKHAM,NT,130.9100115,-12.54731927,
159,822,WINNELLIE,NT,136.947051,-13.643283,
160,822,WISHART,NT,130.9321025,-12.45712713,
161,822,WOOLANING,NT,136.947051,-13.643283,
162,822,WURRUMIYANGA,NT,130.6254299,-11.75841975,
163,828,BERRIMAH,NT,130.932068,-12.432024,
164,828,KNUCKEY LAGOON,NT,130.932068,-12.432024,
165,829,PINELANDS,NT,130.9597671,-12.45763297,
166,830,ARCHER,NT,130.9580765,-12.52139649,
167,830,DRIVER,NT,130.974879,-12.475071,
168,830,DURACK,NT,130.974879,-12.475071,
169,830,FARRAR,NT,130.974879,-12.475071,
170,830,GRAY,NT,130.974879,-12.475071,
171,830,MARLOW LAGOON,NT,130.974879,-12.475071,
172,830,MOULDEN,NT,130.974879,-12.475071,
173,830,PALMERSTON,NT,130.974879,-12.475071,
174,830,SHOAL BAY,NT,130.974879,-12.475071,
175,830,WOODROFFE,NT,130.974879,-12.475071,
176,830,YARRAWONGA,NT,130.974879,-12.475071,
177,831,PALMERSTON,NT,130.974879,-12.475071,
178,832,BAKEWELL,NT,130.9936551,-12.49684676,
179,832,BELLAMACK,NT,130.9830307,-12.51562954,
180,832,GUNN,NT,130.957712,-12.502817,
181,832,JOHNSTON,NT,131.0063506,-12.49297483,
182,832,MITCHELL,NT,130.957712,-12.502817,
183,832,ROSEBERY,NT,130.957712,-12.502817,
184,832,ROSEBERY HEIGHTS,NT,130.957712,-12.502817,
185,832,ZUCCOLI,NT,131.0058233,-12.51070433,
186,834,VIRGINIA,NT,131.0234875,-12.54686461,
187,835,Coolalinga,NT,131.0415,-12.5231,
188,835,HOWARD SPRINGS,NT,131.013741,-12.452568,
189,835,VIRGINIA,NT,131.013741,-12.452568,
190,836,HERBERT,NT,131.100668,-12.557754,
191,836,HUMPTY DOO,NT,131.1272564,-12.58487247,
192,837,MANTON,NT,131.016647,-12.704767,
193,837,NOONAMAH,NT,131.094044,-12.64187171,
194,838,BERRY SPRINGS,NT,131.0067348,-12.71878122,
195,839,COOLALINGA,NT,131.0402017,-12.52001124,
196,840,DUNDEE BEACH,NT,130.3529386,-12.72451307,
197,840,DUNDEE DOWNS,NT,130.5109414,-12.76554875,
198,840,DUNDEE FOREST,NT,130.4518371,-12.71366907,
199,841,DARWIN RIVER,NT,130.969862,-12.81922863,
200,845,BATCHELOR,NT,131.038475,-13.045118,
201,846,ADELAIDE RIVER,NT,131.095002,-13.210299,
202,847,PINE CREEK,NT,131.759154,-14.012122,
203,850,COSSACK,NT,132.1721041,-14.46369137,
204,850,EMUNGALAN,NT,132.2418315,-14.4161067,
205,850,KATHERINE,NT,132.365352,-14.195911,
206,850,KATHERINE EAST,NT,132.2874375,-14.46576308,
207,850,KATHERINE SOUTH,NT,132.2598385,-14.48180579,
208,850,LANSDOWNE,NT,132.3888705,-14.43162875,
209,851,KATHERINE,NT,137.050719,-15.711424,
210,852,ARNOLD,NT,134.3769898,-16.07839,
211,852,BAINES,NT,129.4842959,-15.90897497,
212,852,BARUNGA,NT,132.8673924,-14.52664756,
213,852,BESWICK,NT,137.050719,-15.711424,
214,852,BESWICK CREEK,NT,133.3001701,-14.43207837,
215,852,BINJARI,NT,132.1841678,-14.5501072,
216,852,BIRDUM,NT,133.5378622,-16.23196977,
217,852,BRADSHAW,NT,130.534439,-15.09737856,
218,852,BUCHANAN,NT,129.6208296,-17.80951107,
219,852,BULMAN WEEMOL,NT,134.3037985,-13.65022603,
220,852,CRESWELL,NT,135.8076202,-17.82741422,
221,852,DAGURAGU,NT,130.8021087,-17.41926848,
222,852,DALY WATERS,NT,137.050719,-15.711424,
223,852,DELAMERE,NT,131.6691884,-15.4019318,
224,852,DUNMARRA,NT,137.050719,-15.711424,
225,852,EDITH,NT,131.8172473,-13.99360017,
226,852,EDITH RIVER,NT,137.050719,-15.711424,
227,852,ELSEY,NT,133.546834,-15.07384438,
228,852,ELSEY STATION,NT,137.050719,-15.711424,
229,852,FLORINA,NT,131.9083299,-14.5152899,
230,852,FLYING FOX,NT,134.1976975,-14.15932656,
231,852,GREGORY,NT,130.3336523,-16.34525224,
232,852,GULUNG MARDRULK,NT,133.5636211,-13.53798419,
233,852,GURINDJI,NT,131.0885202,-18.22634802,
234,852,HELEN SPRINGS STATION,NT,133.876,-18.4336,
235,852,JILKMINGGAN,NT,133.292842,-14.96147762,
236,852,KALKARINDJI,NT,130.832639,-17.44449505,
237,852,KALKARINGI,NT,137.050719,-15.711424,
238,852,KATHERINE,NT,137.050719,-15.711424,
239,852,LAJAMANU,NT,137.050719,-15.711424,
240,852,LARRIMAH,NT,137.050719,-15.711424,
241,852,LIMMEN,NT,134.936628,-15.104596,
242,852,MANBULLOO,NT,137.050719,-15.711424,
243,852,MARANBOY,NT,132.864374,-14.524609,
244,852,MATARANKA,NT,133.0434117,-14.96983009,
245,852,MCARTHUR,NT,135.9389164,-16.26282987,
246,852,MINIYERI,NT,134.0797817,-15.2254374,
247,852,NGUKURR,NT,134.7440734,-14.73158731,
248,852,NITMILUK,NT,132.5362579,-14.11434123,
249,852,NUMBULWAR,NT,137.050719,-15.711424,
250,852,PELLEW ISLANDS,NT,136.8142529,-15.66080497,
251,852,PIGEON HOLE,NT,131.215146,-16.79514658,
252,852,ROBINSON RIVER,NT,136.9827659,-16.75852817,
253,852,STURT PLATEAU,NT,132.6120699,-15.65938858,
254,852,TANAMI EAST,NT,132.7009096,-18.61662725,
255,852,TIMBER CREEK,NT,130.4960315,-15.66155041,
256,852,TOP SPRINGS,NT,131.8014849,-16.54851117,
257,852,URALLA,NT,132.2980338,-14.49121431,
258,852,VENN,NT,132.539518,-14.55560838,
259,852,VICTORIA RIVER,NT,131.5356628,-16.66340592,
260,852,VICTORIA RIVER DOWNS,NT,137.050719,-15.711424,
261,852,WARUMUNGU,NT,133.952899,-20.02830877,
262,852,WAVE HILL,NT,137.050719,-15.711424,
263,852,WILTON,NT,134.9242872,-14.43717242,
264,852,YARRALIN,NT,130.8418661,-16.4525888,
265,853,TINDAL,NT,132.3791217,-14.53113365,
266,853,TINDAL RAAF,NT,132.417121,-14.558122,
267,854,BORROLOOLA,NT,136.424191,-16.503809,
268,854,KING ASH BAY,NT,136.3091159,-16.070754,
269,860,TENNANT CREEK,NT,134.173599,-19.641301,
270,861,BRUNCHILLY,NT,134.500504,-18.874571,
271,861,TENNANT CREEK,NT,134.463153,-18.251528,
272,862,AVON DOWNS,NT,134.463153,-18.251528,
273,862,CALVERT,NT,137.4667145,-16.79698963,
274,862,CRESSWELL DOWNS,NT,134.463153,-18.251528,
275,862,ELLIOTT,NT,134.463153,-18.251528,
276,862,HELEN SPRINGS,NT,134.463153,-18.251528,
277,862,MUCKATY STATION,NT,134.463153,-18.251528,
278,862,NEWCASTLE WATERS,NT,134.463153,-18.251528,
279,862,NICHOLSON,NT,137.6072968,-18.45128815,
280,862,PAMAYU,NT,134.055559,-17.60786065,
281,862,PHILLIP CREEK STATION,NT,134.463153,-18.251528,
282,862,RENNER SPRINGS,NT,134.463153,-18.251528,
283,862,TABLELANDS,NT,135.5134605,-18.92862068,
284,862,TENNANT CREEK,NT,134.463153,-18.251528,
285,862,THREE WAYS,NT,134.463153,-18.251528,
286,862,WARREGO,NT,134.463153,-18.251528,
287,862,WOLLOGORANG STATION,NT,134.463153,-18.251528,
288,862,WYCLIFFE WELL,NT,134.463153,-18.251528,
289,870,ALICE SPRINGS,NT,133.86314,-23.702291,
290,870,ARALUEN,NT,133.853957,-23.6967102,
291,870,BRAITLING,NT,133.8633044,-23.67527346,
292,870,CICCONE,NT,133.8678028,-23.69234565,
293,870,DESERT SPRINGS,NT,133.8867138,-23.71460854,
294,870,EAST SIDE,NT,133.8971833,-23.69030677,
295,870,GILLEN,NT,133.8660005,-23.71080361,
296,870,SADADEEN,NT,133.9010002,-23.70326702,
297,870,STUART,NT,133.8823863,-23.6730301,
298,870,THE GAP,NT,133.8740968,-23.71393895,
299,870,WHITE GUMS,NT,133.7578528,-23.75188561,
300,871,ALICE SPRINGS,NT,131.298809,-21.949513,
301,872,AHERRENGE,NT,131.298809,-21.949513,
302,872,ALI CURUNG,NT,131.298809,-21.949513,
303,872,ALICE SPRINGS,NT,131.298809,-21.949513,
304,872,AMATA,NT,131.298809,-21.949513,
305,872,AMATA,SA,131.1738799,-26.12766197,
306,872,AMOONGUNA,NT,131.298809,-21.949513,
307,872,AMPILATWATJA,NT,135.2469212,-21.66430243,
308,872,ANANGU PITJANTJATJARA YANKUNYTJATJARA,SA,131.2056973,-27.07728273,
309,872,ANATYE,NT,136.9536687,-22.99400232,
310,872,ANMATJERE,NT,134.0970699,-22.3989311,
311,872,ANTEWENEGERRDE,NT,131.298809,-21.949513,
312,872,AREYONGA,NT,131.298809,-21.949513,
313,872,ATITJERE,NT,134.932556,-22.98205755,
314,872,AYERS RANGE SOUTH,SA,133.2680322,-26.1906007,
315,872,AYERS ROCK,NT,131.298809,-21.949513,
316,872,BARROW CREEK,NT,133.975551,-21.379898,
317,872,BURT PLAIN,NT,133.4488082,-23.36823008,
318,872,CANTEEN CREEK,NT,135.586508,-20.64026544,
319,872,CHILLA WELL,NT,131.3745808,-21.64196866,
320,872,COSTELLO,NT,136.7750667,-21.00078643,
321,872,DAVENPORT,NT,134.8291358,-20.94859492,
322,872,DE ROSE HILL,SA,133.3111959,-26.5560969,
323,872,DOCKER RIVER,NT,131.298809,-21.949513,
324,872,ENGAWALA,NT,134.4572304,-22.80352884,
325,872,ERLDUNDA,NT,131.298809,-21.949513,
326,872,ERNABELLA,SA,131.298809,-21.949513,
327,872,ERNABELLA (PUKATJA),SA,132.134,-26.2796,
328,872,FINKE,NT,131.298809,-21.949513,
329,872,FREGON,SA,131.298809,-21.949513,
330,872,GHAN,NT,133.945318,-25.50869599,
331,872,GIBSON DESERT NORTH,WA,131.298809,-21.949513,
332,872,GIBSON DESERT SOUTH,WA,125.9841842,-24.94725917,
333,872,HAASTS BLUFF,NT,131.298809,-21.949513,
334,872,HALE,NT,134.965227,-24.08113872,
335,872,HART,NT,135.5988293,-23.02087465,
336,872,HART RANGE,NT,134.8333333,-23.1666667,
337,872,HERMANNSBURG,NT,132.7960098,-23.93802519,
338,872,HUGH,NT,133.610012,-24.11229981,
339,872,IMAMPA,NT,131.298809,-21.949513,
340,872,IMANPA,NT,132.5687636,-25.1175562,
341,872,INDULKANA,SA,131.298809,-21.949513,
342,872,INDULKANA (IWANTJA),SA,133.308,-26.9661,
343,872,ININTI STORE,NT,131.6138326,-23.4686864,
344,872,IWANTJA,SA,133.3066861,-26.97805135,
345,872,JAY CREEK,NT,131.298809,-21.949513,
346,872,KALKA,SA,129.1527543,-26.11557751,
347,872,KALTJITI,SA,132.0298903,-26.76713295,
348,872,KALTUKATJARA,NT,129.094528,-24.87255301,
349,872,KANPI,SA,130.1149452,-26.16295046,
350,872,KINGS CREEK STATION,NT,133.8823863,-23.6730301,
351,872,KINTORE,NT,131.298809,-21.949513,
352,872,KIWIRRKURRA,WA,126.954107,-23.2807675,
353,872,KULGERA,NT,133.5,-25.833333,
354,872,KUNPARRKA,NT,131.6609525,-23.34766035,
355,872,LAKE MACKAY,NT,129.836553,-22.56770511,
356,872,LAMBINA,SA,134.0209294,-26.98843007,
357,872,LARAMBA,NT,132.7623588,-22.54343571,
358,872,MACDONNELL RANGE,NT,133.8823863,-23.6730301,
359,872,MEREENIE,NT,131.8260951,-23.89506921,
360,872,MIMILI,SA,132.7012923,-27.02392513,
361,872,MOUNT LIEBIG,NT,131.2776674,-23.26801669,
362,872,MOUNT ZEIL,NT,132.3999432,-23.30598045,
363,872,MULGA BORE,NT,131.298809,-21.949513,
364,872,MURPUTJA,SA,130.1826917,-26.1637425,
365,872,MURPUTJA HOMELANDS,NT,131.298809,-21.949513,
366,872,MUTITJULU,NT,131.0673597,-25.35069546,
367,872,NAMATJIRA,NT,132.5066498,-23.92272359,
368,872,NGAANYATJARRA-GILES,WA,128.1150802,-25.27073166,
369,872,NYAPARI,SA,130.2070878,-26.18249261,
370,872,NYIRRIPI,NT,130.5638643,-22.64924233,
371,872,PAPUNYA,NT,131.9131315,-23.20480045,
372,872,PATJARR,WA,131.6138326,-23.4686864,
373,872,PETERMANN,NT,129.9128112,-25.06768646,
374,872,PIPALYATJARA,SA,129.1456993,-26.17046294,
375,872,PITJANTJATJARA HOMELANDS,NT,131.298809,-21.949513,
376,872,PUKATJA,SA,132.138154,-26.29118818,
377,872,SANDOVER,NT,135.4818322,-21.98353618,
378,872,SANTA TERESA,NT,131.298809,-21.949513,
379,872,SIMPSON,NT,136.92241,-25.0115767,
380,872,TANAMI,NT,130.5073968,-20.02389415,
381,872,TARA,NT,133.9991919,-21.48332153,
382,872,TELEGRAPH STATION,NT,133.8823863,-23.6730301,
383,872,THANGKENHARENGE,NT,131.298809,-21.949513,
384,872,TI TREE,NT,131.298809,-21.949513,
385,872,TIEYON,SA,133.8900188,-26.34253111,
386,872,TITJIKALA,NT,134.0751086,-24.68023025,
387,872,TJIRRKARLI,WA,125.3466253,-25.9752687,
388,872,TJUKURLA,WA,128.656027,-24.343546,
389,872,ULURU,NT,131.298809,-21.949513,
390,872,UMPANGARA,NT,131.298809,-21.949513,
391,872,UMUWA,SA,132.0252848,-26.47801156,
392,872,URAPUNTJA,NT,131.298809,-21.949513,
393,872,WALLACE ROCKHOLE,NT,133.0920217,-24.12316757,
394,872,WANARN,NT,131.298809,-21.949513,
395,872,WARAKURNA,WA,131.298809,-21.949513,
396,872,WATARRU,SA,129.9052488,-27.02469871,
397,872,WATINUMA,SA,131.8810186,-26.52118731,
398,872,WILLOWRA,NT,131.298809,-21.949513,
399,872,WILORA,NT,133.7264862,-21.74429359,
400,872,WINGELLINA,WA,131.6138326,-23.4686864,
401,872,WUTUNUGURRA,NT,135.2504879,-20.46229972,
402,872,YUELAMU,NT,131.298809,-21.949513,
403,872,YUENDUMU,NT,131.298809,-21.949513,
404,872,YULARA,NT,131.298809,-21.949513,
405,872,YUNYARINYI,SA,132.4550072,-26.32328109,
406,873,AMOONGUNA,NT,133.9306532,-23.76846799,
407,873,ARUMBERA,NT,133.8139564,-23.7852622,
408,873,CONNELLAN,NT,133.9102463,-23.80211632,
409,873,ILPARPA,NT,133.8226187,-23.74240746,
410,873,KILGARIFF,NT,133.8848603,-23.77047239,
411,873,ROSS,NT,133.9050112,-23.74471408,
412,874,IRLPME,NT,133.8647591,-23.64690294,
413,874,MOUNT JOHNS,NT,133.9123902,-23.72335988,
414,874,UNDOOLYA,NT,133.9224797,-23.68480339,
415,875,FLYNN,NT,133.8354205,-23.71350386,
416,875,LARAPINTA,NT,133.8311794,-23.68028355,
417,880,GAPUWIYAK,NT,135.7954286,-12.50557433,
418,880,GOVE,NT,136.824863,-11.670366,
419,880,GUNYANGARA,NT,136.7083085,-12.21424182,
420,880,NHULUNBUY,NT,136.824863,-11.670366,
421,880,YIRRKALA,NT,136.8772098,-12.2425718,
422,881,NHULUNBUY,NT,136.824863,-11.670366,
423,885,ALYANGULA,NT,136.420066,-13.85078586,
424,886,JABIRU,NT,132.563373,-13.13118,
425,906,WINNELLIE,NT,136.947051,-13.643283,
426,907,WINNELLIE,NT,136.947051,-13.643283,
427,909,CHARLES DARWIN UNIVERSITY,NT,130.869,-12.3718,
428,909,UNIVERSITY,NT,130.869,-12.3718,
429,1001,SYDNEY,NSW,151.268071,-33.794883,
430,1002,SYDNEY,NSW,151.268071,-33.794883,
431,1003,SYDNEY,NSW,151.268071,-33.794883,
432,1004,SYDNEY,NSW,151.268071,-33.794883,
433,1005,SYDNEY,NSW,151.268071,-33.794883,
434,1006,SYDNEY,NSW,151.268071,-33.794883,
435,1007,SYDNEY,NSW,151.268071,-33.794883,
436,1008,SYDNEY,NSW,151.268071,-33.794883,
437,1009,SYDNEY,NSW,151.268071,-33.794883,
438,1010,SYDNEY,NSW,151.268071,-33.794883,
439,1020,SYDNEY,NSW,151.268071,-33.794883,
440,1021,SYDNEY,NSW,151.268071,-33.794883,
441,1022,SYDNEY,NSW,151.268071,-33.794883,
442,1023,SYDNEY,NSW,151.268071,-33.794883,
443,1025,SYDNEY,NSW,151.268071,-33.794883,
444,1026,SYDNEY,NSW,151.268071,-33.794883,
445,1027,SYDNEY,NSW,151.268071,-33.794883,
446,1028,SYDNEY,NSW,151.268071,-33.794883,
447,1029,SYDNEY,NSW,151.268071,-33.794883,
448,1030,SYDNEY,NSW,151.268071,-33.794883,
449,1031,SYDNEY,NSW,151.268071,-33.794883,
450,1032,SYDNEY,NSW,150.874182,-33.662834,
451,1033,SYDNEY,NSW,151.268071,-33.794883,
452,1034,SYDNEY,NSW,151.268071,-33.794883,
453,1035,SYDNEY,NSW,151.268071,-33.794883,
454,1036,SYDNEY,NSW,151.268071,-33.794883,
455,1037,SYDNEY,NSW,151.268071,-33.794883,
456,1038,SYDNEY,NSW,151.268071,-33.794883,
457,1039,SYDNEY,NSW,151.268071,-33.794883,
458,1040,SYDNEY,NSW,151.268071,-33.794883,
459,1041,SYDNEY,NSW,151.268071,-33.794883,
460,1042,SYDNEY,NSW,151.268071,-33.794883,
461,1043,SYDNEY,NSW,151.268071,-33.794883,
462,1044,SYDNEY,NSW,151.268071,-33.794883,
463,1045,SYDNEY,NSW,151.268071,-33.794883,
464,1046,SYDNEY,NSW,151.268071,-33.794883,
465,1100,SYDNEY,NSW,151.268071,-33.794883,
466,1101,SYDNEY,NSW,151.268071,-33.794883,
467,1105,SYDNEY,NSW,151.268071,-33.794883,
468,1106,SYDNEY,NSW,151.268071,-33.794883,
469,1107,SYDNEY,NSW,151.268071,-33.794883,
470,1108,SYDNEY,NSW,151.268071,-33.794883,
471,1109,SYDNEY,NSW,151.268071,-33.794883,
472,1110,SYDNEY,NSW,151.268071,-33.794883,
473,1112,SYDNEY,NSW,151.268071,-33.794883,
474,1113,SYDNEY,NSW,151.268071,-33.794883,
475,1114,SYDNEY,NSW,151.268071,-33.794883,
476,1115,SYDNEY,NSW,151.268071,-33.794883,
477,1116,SYDNEY,NSW,150.866145,-33.666729,
478,1117,SYDNEY,NSW,150.87022,-33.664575,
479,1118,SYDNEY,NSW,151.268071,-33.794883,
480,1119,SYDNEY,NSW,151.268071,-33.794883,
481,1120,SYDNEY,NSW,151.268071,-33.794883,
482,1121,SYDNEY,NSW,151.268071,-33.794883,
483,1122,SYDNEY,NSW,151.268071,-33.794883,
484,1123,SYDNEY,NSW,151.268071,-33.794883,
485,1124,SYDNEY,NSW,151.268071,-33.794883,
486,1125,SYDNEY,NSW,151.268071,-33.794883,
487,1126,SYDNEY,NSW,151.268071,-33.794883,
488,1127,SYDNEY,NSW,151.268071,-33.794883,
489,1128,SYDNEY,NSW,151.268071,-33.794883,
