postcode,locality,state,long,lat,Category
1001,SYDNEY,NSW,151.268071,-33.794883,
1002,SYDNEY,NSW,151.268071,-33.794883,
1003,SYDNEY,NSW,151.268071,-33.794883,
1004,SYDNEY,NSW,151.268071,-33.794883,
1005,SYDNEY,NSW,151.268071,-33.794883,
1006,SYDNEY,NSW,151.268071,-33.794883,
1007,SYDNEY,NSW,151.268071,-33.794883,
1008,SYDNEY,NSW,151.268071,-33.794883,
1009,SYDNEY,NSW,151.268071,-33.794883,
1010,SYDNEY,NSW,151.268071,-33.794883,
1020,SYDNEY,NSW,151.268071,-33.794883,
1021,SYDNEY,NSW,151.268071,-33.794883,
1022,SYDNEY,NSW,151.268071,-33.794883,
1023,SYDNEY,NSW,151.268071,-33.794883,
1025,SYDNEY,NSW,151.268071,-33.794883,
1026,SYDNEY,NSW,151.268071,-33.794883,
1027,SYDNEY,NSW,151.268071,-33.794883,
1028,SYDNEY,NSW,151.268071,-33.794883,
1029,SYDNEY,NSW,151.268071,-33.794883,
1030,SYDNEY,NSW,151.268071,-33.794883,
1031,SYDNEY,NSW,151.268071,-33.794883,
1032,SYDNEY,NSW,150.874182,-33.662834,
1033,SYDNEY,NSW,151.268071,-33.794883,
1034,SYDNEY,NSW,151.268071,-33.794883,
1035,SYDNEY,NSW,151.268071,-33.794883,
1036,SYDNEY,NSW,151.268071,-33.794883,
1037,SYDNEY,NSW,151.268071,-33.794883,
1038,SYDNEY,NSW,151.268071,-33.794883,
1039,SYDNEY,NSW,151.268071,-33.794883,
1040,SYDNEY,NSW,151.268071,-33.794883,
1041,SYDNEY,NSW,151.268071,-33.794883,
1042,SYDNEY,NSW,151.268071,-33.794883,
1043,SYDNEY,NSW,151.268071,-33.794883,
1044,SYDNEY,NSW,151.268071,-33.794883,
1045,SYDNEY,NSW,151.268071,-33.794883,
1046,SYDNEY,NSW,151.268071,-33.794883,
1100,SYDNEY,NSW,151.268071,-33.794883,
1101,SYDNEY,NSW,151.268071,-33.794883,
1105,SYDNEY,NSW,151.268071,-33.794883,
1106,SYDNEY,NSW,151.268071,-33.794883,
1107,SYDNEY,NSW,151.268071,-33.794883,
1108,SYDNEY,NSW,151.268071,-33.794883,
1109,SYDNEY,NSW,151.268071,-33.794883,
1110,SYDNEY,NSW,151.268071,-33.794883,
1112,SYDNEY,NSW,151.268071,-33.794883,
1113,SYDNEY,NSW,151.268071,-33.794883,
1114,SYDNEY,NSW,151.268071,-33.794883,
1115,SYDNEY,NSW,151.268071,-33.794883,
1116,SYDNEY,NSW,150.866145,-33.666729,
1117,SYDNEY,NSW,150.87022,-33.664575,
1118,SYDNEY,NSW,151.268071,-33.794883,
1119,SYDNEY,NSW,151.268071,-33.794883,
1120,SYDNEY,NSW,151.268071,-33.794883,
1121,SYDNEY,NSW,151.268071,-33.794883,
1122,SYDNEY,NSW,151.268071,-33.794883,
1123,SYDNEY,NSW,151.268071,-33.794883,
1124,SYDNEY,NSW,151.268071,-33.794883,
1125,SYDNEY,NSW,151.268071,-33.794883,
1126,SYDNEY,NSW,151.268071,-33.794883,
1127,SYDNEY,NSW,151.268071,-33.794883,
1128,SYDNEY,NSW,151.268071,-33.794883,
1129,SYDNEY,NSW,151.268071,-33.794883,
1130,SYDNEY,NSW,151.268071,-33.794883,
1131,SYDNEY,NSW,151.268071,-33.794883,
1132,SYDNEY,NSW,150.874265,-33.66279,
1133,SYDNEY,NSW,151.268071,-33.794883,
1134,SYDNEY,NSW,151.268071,-33.794883,
1135,SYDNEY,NSW,151.268071,-33.794883,
1136,SYDNEY,NSW,151.268071,-33.794883,
1137,SYDNEY,NSW,151.268071,-33.794883,
1138,SYDNEY,NSW,151.268071,-33.794883,
1139,SYDNEY,NSW,151.268071,-33.794883,
1140,SYDNEY,NSW,151.268071,-33.794883,
1141,SYDNEY,NSW,151.268071,-33.794883,
1142,SYDNEY,NSW,151.268071,-33.794883,
1143,SYDNEY,NSW,151.268071,-33.794883,
1144,SYDNEY,NSW,151.268071,-33.794883,
1145,SYDNEY,NSW,151.268071,-33.794883,
1146,SYDNEY,NSW,151.268071,-33.794883,
1147,SYDNEY,NSW,151.268071,-33.794883,
1148,SYDNEY,NSW,151.268071,-33.794883,
1149,SYDNEY,NSW,151.268071,-33.794883,
1150,SYDNEY,NSW,151.268071,-33.794883,
1151,SYDNEY,NSW,151.268071,-33.794883,
1152,SYDNEY,NSW,151.268071,-33.794883,
1153,SYDNEY,NSW,151.268071,-33.794883,
1154,SYDNEY,NSW,151.268071,-33.794883,
1155,SYDNEY,NSW,151.268071,-33.794883,
1156,SYDNEY,NSW,151.268071,-33.794883,
1157,SYDNEY,NSW,151.268071,-33.794883,
1158,SYDNEY,NSW,151.268071,-33.794883,
1159,SYDNEY,NSW,151.268071,-33.794883,
1160,SYDNEY,NSW,151.268071,-33.794883,
1161,SYDNEY,NSW,151.268071,-33.794883,
1162,SYDNEY,NSW,151.268071,-33.794883,
1163,SYDNEY,NSW,151.268071,-33.794883,
1164,SYDNEY,NSW,151.268071,-33.794883,
1165,SYDNEY,NSW,151.268071,-33.794883,
1166,SYDNEY,NSW,151.268071,-33.794883,
1167,SYDNEY,NSW,151.268071,-33.794883,
1168,SYDNEY,NSW,151.268071,-33.794883,
1169,SYDNEY,NSW,151.268071,-33.794883,
1170,SYDNEY,NSW,151.268071,-33.794883,
1171,SYDNEY,NSW,151.268071,-33.794883,
1172,SYDNEY,NSW,151.268071,-33.794883,
1173,SYDNEY,NSW,151.268071,-33.794883,
1174,SYDNEY,NSW,151.268071,-33.794883,
1175,SYDNEY,NSW,151.268071,-33.794883,
1176,SYDNEY,NSW,151.268071,-33.794883,
1177,SYDNEY,NSW,151.268071,-33.794883,
1178,SYDNEY,NSW,151.268071,-33.794883,
1179,SYDNEY,NSW,151.268071,-33.794883,
1180,SYDNEY,NSW,151.268071,-33.794883,
1181,SYDNEY,NSW,151.268071,-33.794883,
1182,SYDNEY,NSW,151.268071,-33.794883,
1183,SYDNEY,NSW,151.268071,-33.794883,
1184,SYDNEY,NSW,151.268071,-33.794883,
1185,SYDNEY,NSW,151.268071,-33.794883,
1186,SYDNEY,NSW,151.268071,-33.794883,
1187,SYDNEY,NSW,151.268071,-33.794883,
1188,SYDNEY,NSW,151.268071,-33.794883,
1189,SYDNEY,NSW,151.268071,-33.794883,
1190,SYDNEY,NSW,151.268071,-33.794883,
1191,SYDNEY,NSW,151.268071,-33.794883,
1192,SYDNEY,NSW,147.685283,-34.790684,
1193,SYDNEY,NSW,151.268071,-33.794883,
1194,SYDNEY,NSW,151.268071,-33.794883,
1195,SYDNEY,NSW,151.268071,-33.794883,
1196,SYDNEY,NSW,151.268071,-33.794883,
1197,SYDNEY,NSW,151.268071,-33.794883,
1198,SYDNEY,NSW,151.268071,-33.794883,
1199,SYDNEY,NSW,151.268071,-33.794883,
1201,SYDNEY,NSW,151.268071,-33.794883,
1202,SYDNEY,NSW,151.268071,-33.794883,
1203,SYDNEY,NSW,151.268071,-33.794883,
1205,SYDNEY,NSW,151.268071,-33.794883,
1207,SYDNEY,NSW,151.268071,-33.794883,
1208,HAYMARKET,NSW,151.659454,-29.816475,
1209,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1210,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1211,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1212,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1213,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1214,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1215,AUSTRALIA SQUARE,NSW,151.176251,-33.891788,
1216,GROSVENOR PLACE,NSW,151.034025,-33.741311,
1217,GROSVENOR PLACE,NSW,151.034025,-33.741311,
1218,GROSVENOR PLACE,NSW,151.034025,-33.741311,
1219,GROSVENOR PLACE,NSW,151.034025,-33.741311,
1220,GROSVENOR PLACE,NSW,151.034025,-33.741311,
1221,ROYAL EXCHANGE,NSW,151.207905,-33.86533,
1222,ROYAL EXCHANGE,NSW,151.207905,-33.86533,
1223,ROYAL EXCHANGE,NSW,151.207905,-33.86533,
1224,ROYAL EXCHANGE,NSW,151.207905,-33.86533,
1225,ROYAL EXCHANGE,NSW,151.207905,-33.86533,
1226,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,
1227,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,
1228,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,
1229,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,
1230,QUEEN VICTORIA BUILDING,NSW,151.206708,-33.871749,
1231,SYDNEY SOUTH,NSW,151.042528,-33.815551,
1232,SYDNEY SOUTH,NSW,151.042528,-33.815551,
1233,SYDNEY SOUTH,NSW,151.042528,-33.815551,
1234,SYDNEY SOUTH,NSW,151.042528,-33.815551,
1235,SYDNEY SOUTH,NSW,151.042528,-33.815551,
1236,HAYMARKET,NSW,151.659454,-29.816475,
1237,HAYMARKET,NSW,151.659454,-29.816475,
1238,HAYMARKET,NSW,151.659454,-29.816475,
1239,HAYMARKET,NSW,151.659454,-29.816475,
1240,HAYMARKET,NSW,151.659454,-29.816475,
1291,SYDNEY,NSW,151.268071,-33.794883,
1292,SYDNEY,NSW,151.268071,-33.794883,
1293,SYDNEY,NSW,151.268071,-33.794883,
1294,SYDNEY,NSW,151.268071,-33.794883,
1295,SYDNEY,NSW,151.268071,-33.794883,
1296,SYDNEY,NSW,151.268071,-33.794883,
1297,SYDNEY,NSW,151.268071,-33.794883,
1298,SYDNEY,NSW,151.268071,-33.794883,
1299,SYDNEY,NSW,151.268071,-33.794883,
1300,DARLINGHURST,NSW,151.220876,-33.877331,
1314,EASTERN SUBURBS MC,NSW,151.21,-33.9508,
1335,POTTS POINT,NSW,151.117575,-33.82269,
1340,KINGS CROSS,NSW,148.021014,-35.537721,
1350,WOOLLAHRA,NSW,151.240508,-33.88871,
1355,BONDI JUNCTION,NSW,151.262502,-33.893739,
1360,DOUBLE BAY,NSW,151.241938,-33.87584,
1401,BROADWAY,NSW,151.199825,-33.884217,
1419,SOUTHERN SUBURBS MC,NSW,151.094,-34.0641,
1420,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1422,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1423,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1424,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1425,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1426,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1427,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1428,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1429,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
1430,EVELEIGH,NSW,151.199489,-33.890232,
1435,ALEXANDRIA,NSW,151.108248,-33.711785,
1440,WATERLOO,NSW,151.057914,-33.902836,
1441,WATERLOO,NSW,151.057914,-33.902836,
1445,ROSEBERY,NSW,151.007691,-34.083089,
1450,CAMPERDOWN,NSW,153.13679,-30.305815,
1455,BOTANY,NSW,151.197644,-33.947087,
1460,MASCOT,NSW,151.210791,-33.926669,
1465,KENSINGTON,NSW,151.140735,-33.888549,
1466,UNSW SYDNEY,NSW,151.234417,-33.906561,
1470,DRUMMOYNE,NSW,151.151958,-33.842999,
1475,MARRICKVILLE,NSW,151.15334,-33.90911,
1476,MARRICKVILLE,NSW,151.15334,-33.90911,
1480,KINGSGROVE,NSW,151.100027,-33.935923,
1481,HURSTVILLE BC,NSW,151.101,-33.9646,
1484,KINGSGROVE DC,NSW,151.101,-33.9386,
1485,KOGARAH,NSW,151.140345,-33.974354,
1490,MIRANDA,NSW,151.107201,-34.035878,
1493,HURSTVILLE,NSW,151.088939,-33.975869,
1495,CARINGBAH,NSW,151.123943,-34.046927,
1499,SUTHERLAND,NSW,151.0622,-34.015705,
1515,WEST CHATSWOOD,NSW,151.207261,-33.824607,
1560,NORTHBRIDGE,NSW,151.214797,-33.812636,
1565,MILSONS POINT,NSW,151.193071,-33.865367,
1570,ARTARMON,NSW,151.192733,-33.808087,
1585,CROWS NEST,NSW,151.20085,-33.83459,
1590,ST LEONARDS,NSW,151.468652,-33.292001,
1595,LANE COVE,NSW,151.187955,-33.791875,
1597,LANE COVE,NSW,151.187955,-33.791875,
1602,LANE COVE DC,NSW,151.166,-33.8148,
1630,HORNSBY,NSW,151.099812,-33.707684,
1635,HORNSBY WESTFIELD,NSW,151.101,-33.7046,
1639,FRENCHS FOREST,NSW,151.246751,-33.793137,
1640,FRENCHS FOREST,NSW,151.246751,-33.793137,
1655,MANLY,NSW,151.505125,-33.329799,
1658,MONA VALE,NSW,151.216799,-33.698773,
1660,MONA VALE,NSW,151.216799,-33.698773,
1670,NORTH RYDE BC,NSW,151.12,-33.7932,
1675,GLADESVILLE,NSW,151.139681,-33.833033,
1680,RYDE,NSW,151.137807,-33.761498,
1685,WEST RYDE,NSW,151.09064,-33.80406,
1700,ERMINGTON,NSW,151.206982,-33.950299,
1710,EPPING,NSW,151.116696,-33.78417,
1715,PENNANT HILLS,NSW,151.049106,-33.758433,
1730,SEVEN HILLS,NSW,150.966912,-33.760263,
1740,PARRAMATTA,NSW,151.139472,-33.886166,
1741,PARRAMATTA,NSW,151.139472,-33.886166,
1750,NORTH PARRAMATTA,NSW,151.023102,-33.857053,
1755,BAULKHAM HILLS,NSW,150.968177,-33.767239,
1765,CASTLE HILL,NSW,151.030535,-33.735906,
1771,PENNANT HILLS,NSW,151.049106,-33.758433,
1781,SEVEN HILLS MC,NSW,150.932,-33.7779,
1790,ST MARYS,NSW,151.19554,-33.859047,
1800,ASHFIELD,NSW,151.124008,-33.887602,
1805,BURWOOD,NSW,151.10082,-33.891556,
1811,SILVERWATER,NSW,151.051375,-33.82328,
1819,STRATHFIELD,NSW,151.093326,-33.877139,
1825,LIDCOMBE,NSW,151.044768,-33.872483,
1830,GRANVILLE,NSW,150.948582,-33.859289,
1831,GRANVILLE,NSW,150.948582,-33.859289,
1835,AUBURN,NSW,151.023796,-33.883928,
1851,WETHERILL PARK DC,NSW,150.911,-33.8498,
1860,FAIRFIELD,NSW,150.961124,-33.850457,
1871,LIVERPOOL,NSW,151.103632,-33.888327,
1875,MOOREBANK,NSW,150.92236,-33.954639,
1885,BANKSTOWN,NSW,151.024581,-33.907417,
1888,BANKSTOWN,NSW,151.024581,-33.907417,
1890,INGLEBURN,NSW,150.802088,-33.960035,
1891,MILPERRA,NSW,151.000183,-33.932221,
2000,BARANGAROO,NSW,151.2015802,-33.86051951,
2000,DARLING HARBOUR,NSW,151.256649,-33.859953,
2000,DAWES POINT,NSW,151.256649,-33.859953,
2000,HAYMARKET,NSW,151.256649,-33.859953,
2000,MILLERS POINT,NSW,151.256649,-33.859953,
2000,PARLIAMENT HOUSE,NSW,151.256649,-33.859953,
2000,SYDNEY,NSW,151.256649,-33.859953,
2000,SYDNEY SOUTH,NSW,151.256649,-33.859953,
2000,THE ROCKS,NSW,151.256649,-33.859953,
2001,SYDNEY,NSW,151.268071,-33.794883,
2002,WORLD SQUARE,NSW,151.2069237,-33.8771211,
2004,ALEXANDRIA MC,NSW,151.19,-33.908,
2004,EASTERN SUBURBS MC,NSW,151.21,-33.9508,
2006,THE UNIVERSITY OF SYDNEY,NSW,151.186507,-33.889219,
2007,BROADWAY,NSW,151.19665,-33.883189,
2007,ULTIMO,NSW,151.19665,-33.883189,
2008,CHIPPENDALE,NSW,151.193858,-33.891146,
2008,DARLINGTON,NSW,151.193858,-33.891146,
2008,GOLDEN GROVE,NSW,151.193858,-33.891146,
2009,DARLING ISLAND,NSW,151.193055,-33.871222,
2009,PYRMONT,NSW,151.193055,-33.871222,
2010,DARLINGHURST,NSW,151.212262,-33.884119,
2010,SURRY HILLS,NSW,151.212262,-33.884119,
2010,TAYLOR SQUARE,NSW,151.212262,-33.884119,
2011,ELIZABETH BAY,NSW,151.221626,-33.873599,
2011,HMAS KUTTABUL,NSW,151.221626,-33.873599,
2011,KINGS CROSS,NSW,151.221626,-33.873599,
2011,POTTS POINT,NSW,151.221626,-33.873599,
2011,RUSHCUTTERS BAY,NSW,151.221626,-33.873599,
2011,WOOLLOOMOOLOO,NSW,151.221626,-33.873599,
2012,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
2013,STRAWBERRY HILLS,NSW,150.931838,-33.726098,
2015,ALEXANDRIA,NSW,151.194825,-33.910105,
2015,BEACONSFIELD,NSW,151.194825,-33.910105,
2015,EVELEIGH,NSW,151.194825,-33.910105,
2016,REDFERN,NSW,151.206211,-33.894912,
2017,WATERLOO,NSW,151.206316,-33.903892,
2017,WATERLOO DC,NSW,151.206,-33.9003,
2017,ZETLAND,NSW,151.206316,-33.903892,
2018,EASTLAKES,NSW,151.202697,-33.9233,
2018,ROSEBERY,NSW,151.202697,-33.9233,
2019,BANKSMEADOW,NSW,151.207285,-33.946923,
2019,BOTANY,NSW,151.207285,-33.946923,
2020,MASCOT,NSW,151.176775,-33.936179,
2020,SYDNEY DOMESTIC AIRPORT,NSW,151.176775,-33.936179,
2020,SYDNEY INTERNATIONAL AIRPORT,NSW,151.176775,-33.936179,
2021,CENTENNIAL PARK,NSW,151.227236,-33.895705,
2021,MOORE PARK,NSW,151.227236,-33.895705,
2021,PADDINGTON,NSW,151.227236,-33.895705,
2022,BONDI JUNCTION,NSW,151.245049,-33.896401,
2022,BONDI JUNCTION PLAZA,NSW,151.245049,-33.896401,
2022,QUEENS PARK,NSW,151.245049,-33.896401,
2023,BELLEVUE HILL,NSW,151.25591,-33.884685,
2024,BRONTE,NSW,151.259392,-33.904414,
2024,CHARING CROSS,NSW,151.259392,-33.904414,
2024,WAVERLEY,NSW,151.259392,-33.904414,
2025,WOOLLAHRA,NSW,151.240508,-33.88871,
2026,BEN BUCKLER,NSW,151.268968,-33.891041,
2026,BONDI,NSW,151.268968,-33.891041,
2026,BONDI BEACH,NSW,151.268968,-33.891041,
2026,NORTH BONDI,NSW,151.268968,-33.891041,
2026,TAMARAMA,NSW,151.268968,-33.891041,
2027,DARLING POINT,NSW,151.250494,-33.868972,
2027,EDGECLIFF,NSW,151.250494,-33.868972,
2027,HMAS RUSHCUTTERS,NSW,151.250494,-33.868972,
2027,POINT PIPER,NSW,151.250494,-33.868972,
2028,DOUBLE BAY,NSW,151.240965,-33.878413,
2029,ROSE BAY,NSW,151.266989,-33.875709,
2030,DIAMOND BAY,NSW,151.275977,-33.858378,
2030,DOVER HEIGHTS,NSW,151.275977,-33.858378,
2030,HMAS WATSON,NSW,151.275977,-33.858378,
2030,ROSE BAY NORTH,NSW,151.275977,-33.858378,
2030,VAUCLUSE,NSW,151.275977,-33.858378,
2030,WATSONS BAY,NSW,151.275977,-33.858378,
2031,CLOVELLY,NSW,151.239167,-33.914832,
2031,CLOVELLY WEST,NSW,151.239167,-33.914832,
2031,RANDWICK,NSW,151.239167,-33.914832,
2031,RANDWICK DC,NSW,151.242,-33.9132,
2031,ST PAULS,NSW,151.239167,-33.914832,
2032,DACEYVILLE,NSW,151.223936,-33.930314,
2032,KINGSFORD,NSW,151.223936,-33.930314,
2033,KENSINGTON,NSW,151.218435,-33.91139,
2034,COOGEE,NSW,151.252171,-33.929096,
2034,SOUTH COOGEE,NSW,151.252171,-33.929096,
2035,MAROUBRA,NSW,151.241292,-33.945635,
2035,MAROUBRA SOUTH,NSW,151.241292,-33.945635,
2035,PAGEWOOD,NSW,151.241292,-33.945635,
2036,CHIFLEY,NSW,151.237844,-33.969624,
2036,EASTGARDENS,NSW,151.237844,-33.969624,
2036,HILLSDALE,NSW,151.237844,-33.969624,
2036,LA PEROUSE,NSW,151.237844,-33.969624,
2036,LITTLE BAY,NSW,151.237844,-33.969624,
2036,MALABAR,NSW,151.237844,-33.969624,
2036,MATRAVILLE,NSW,151.237844,-33.969624,
2036,PHILLIP BAY,NSW,151.237844,-33.969624,
2036,PORT BOTANY,NSW,151.237844,-33.969624,
2037,FOREST LODGE,NSW,151.184458,-33.880179,
2037,GLEBE,NSW,151.184458,-33.880179,
2038,ANNANDALE,NSW,151.170165,-33.881624,
2039,ROZELLE,NSW,151.171915,-33.867187,
2040,LEICHHARDT,NSW,151.156819,-33.878774,
2040,LILYFIELD,NSW,151.156819,-33.878774,
2041,BALMAIN,NSW,151.180095,-33.858556,
2041,BALMAIN EAST,NSW,151.180095,-33.858556,
2041,BIRCHGROVE,NSW,151.180095,-33.858556,
2042,ENMORE,NSW,151.175354,-33.900649,
2042,NEWTOWN,NSW,151.175354,-33.900649,
2043,ERSKINEVILLE,NSW,151.184665,-33.903521,
2044,ST PETERS,NSW,151.17074,-33.920698,
2044,ST PETERS DC,NSW,151.177,-33.9195,
2044,SYDENHAM,NSW,151.17074,-33.920698,
2044,TEMPE,NSW,151.17074,-33.920698,
2045,HABERFIELD,NSW,151.138684,-33.879301,
2046,ABBOTSFORD,NSW,151.133865,-33.866044,
2046,CANADA BAY,NSW,151.133865,-33.866044,
2046,CHISWICK,NSW,151.133865,-33.866044,
2046,FIVE DOCK,NSW,151.133865,-33.866044,
2046,RODD POINT,NSW,151.133865,-33.866044,
2046,RUSSELL LEA,NSW,151.133865,-33.866044,
2046,WAREEMBA,NSW,151.133865,-33.866044,
2047,DRUMMOYNE,NSW,151.165735,-33.853924,
2048,STANMORE,NSW,151.16564,-33.89418,
2048,WESTGATE,NSW,151.16564,-33.89418,
2049,LEWISHAM,NSW,151.15085,-33.897219,
2049,PETERSHAM,NSW,151.15085,-33.897219,
2049,PETERSHAM NORTH,NSW,151.15085,-33.897219,
2050,CAMPERDOWN,NSW,151.17598,-33.89037,
2050,MISSENDEN ROAD,NSW,151.17598,-33.89037,
2052,UNSW SYDNEY,NSW,151.234417,-33.906561,
2055,NORTH SYDNEY,NSW,151.104935,-33.802837,
2057,CHATSWOOD,NSW,151.1899,-33.791988,
2058,NORTHERN SUBURBS MC,NSW,146.921,-31.2532,
2059,NORTH SYDNEY,NSW,151.104935,-33.802837,
2060,HMAS PLATYPUS,NSW,151.204557,-33.839863,
2060,HMAS WATERHEN,NSW,151.204557,-33.839863,
2060,LAVENDER BAY,NSW,151.204557,-33.839863,
2060,MCMAHONS POINT,NSW,151.204557,-33.839863,
2060,NORTH SYDNEY,NSW,151.204557,-33.839863,
2060,NORTH SYDNEY SHOPPINGWORLD,NSW,151.204557,-33.839863,
2060,WAVERTON,NSW,151.204557,-33.839863,
2061,KIRRIBILLI,NSW,151.212372,-33.848785,
2061,MILSONS POINT,NSW,151.212372,-33.848785,
2062,CAMMERAY,NSW,151.21246,-33.822837,
2063,NORTHBRIDGE,NSW,151.214797,-33.812636,
2064,ARTARMON,NSW,151.183801,-33.813209,
2065,CROWS NEST,NSW,151.192212,-33.828361,
2065,CROWS NEST DC,NSW,151.205,-33.8261,
2065,GORE HILL,NSW,151.192212,-33.828361,
2065,GREENWICH,NSW,151.192212,-33.828361,
2065,NAREMBURN,NSW,151.192212,-33.828361,
2065,ROYAL NORTH SHORE HOSPITAL,NSW,151.192212,-33.828361,
2065,ST LEONARDS,NSW,151.192212,-33.828361,
2065,WOLLSTONECRAFT,NSW,151.192212,-33.828361,
2066,LANE COVE,NSW,151.160912,-33.818641,
2066,LANE COVE NORTH,NSW,151.160912,-33.818641,
2066,LANE COVE WEST,NSW,151.160912,-33.818641,
2066,LINLEY POINT,NSW,151.160912,-33.818641,
2066,LONGUEVILLE,NSW,151.160912,-33.818641,
2066,NORTHWOOD,NSW,151.160912,-33.818641,
2066,OSBORNE PARK,NSW,151.160912,-33.818641,
2066,RIVERVIEW,NSW,151.160912,-33.818641,
2067,CHATSWOOD,NSW,151.17711,-33.798378,
2067,CHATSWOOD WEST,NSW,151.17711,-33.798378,
2068,CASTLECRAG,NSW,151.202715,-33.800881,
2068,MIDDLE COVE,NSW,151.202715,-33.800881,
2068,NORTH WILLOUGHBY,NSW,151.1973964,-33.79634382,
2068,WILLOUGHBY,NSW,151.202715,-33.800881,
2068,WILLOUGHBY EAST,NSW,151.206289,-33.79909157,
2068,WILLOUGHBY NORTH,NSW,151.202715,-33.800881,
2069,CASTLE COVE,NSW,151.195368,-33.780246,
2069,ROSEVILLE,NSW,151.195368,-33.780246,
2069,ROSEVILLE CHASE,NSW,151.195368,-33.780246,
2070,EAST LINDFIELD,NSW,151.162007,-33.78042,
2070,LINDFIELD,NSW,151.162007,-33.78042,
2070,LINDFIELD WEST,NSW,151.162007,-33.78042,
2071,EAST KILLARA,NSW,151.1814551,-33.75536381,
2071,KILLARA,NSW,151.171738,-33.761834,
2072,GORDON,NSW,151.153176,-33.754582,
2073,PYMBLE,NSW,151.130278,-33.757296,
2073,WEST PYMBLE,NSW,151.130278,-33.757296,
2074,BOBBIN HEAD,NSW,151.123716,-33.735222,
2074,NORTH TURRAMURRA,NSW,151.123716,-33.735222,
2074,SOUTH TURRAMURRA,NSW,151.123716,-33.735222,
2074,TURRAMURRA,NSW,151.123716,-33.735222,
2074,WARRAWEE,NSW,151.123716,-33.735222,
2075,NORTH ST IVES,NSW,151.16729,-33.723693,
2075,ST IVES,NSW,151.16729,-33.723693,
2075,ST IVES CHASE,NSW,151.16729,-33.723693,
2076,NORMANHURST,NSW,151.108249,-33.723263,
2076,NORTH WAHROONGA,NSW,151.1311234,-33.6977144,
2076,WAHROONGA,NSW,151.108249,-33.723263,
2077,ASQUITH,NSW,151.097508,-33.691922,
2077,HORNSBY,NSW,151.097508,-33.691922,
2077,HORNSBY HEIGHTS,NSW,151.097508,-33.691922,
2077,WAITARA,NSW,151.097508,-33.691922,
2079,MOUNT COLAH,NSW,151.112681,-33.666637,
2080,MOUNT KURING-GAI,NSW,151.143563,-33.658174,
2081,BEROWRA,NSW,151.150498,-33.619756,
2081,COWAN,NSW,151.150498,-33.619756,
2082,BEROWRA CREEK,NSW,151.138709,-33.54620871,
2082,BEROWRA HEIGHTS,NSW,151.168984,-33.561858,
2082,BEROWRA WATERS,NSW,151.168984,-33.561858,
2083,BAR POINT,NSW,151.194452,-33.525322,
2083,BROOKLYN,NSW,151.194452,-33.525322,
2083,CHEERO POINT,NSW,151.1920435,-33.51046731,
2083,COGRA BAY,NSW,151.194452,-33.525322,
2083,DANGAR ISLAND,NSW,151.194452,-33.525322,
2083,MILSONS PASSAGE,NSW,151.194452,-33.525322,
2083,MOONEY MOONEY,NSW,151.194452,-33.525322,
2084,AKUNA BAY,NSW,151.216929,-33.650999,
2084,COTTAGE POINT,NSW,151.216929,-33.650999,
2084,DUFFYS FOREST,NSW,151.216929,-33.650999,
2084,TERREY HILLS,NSW,151.216929,-33.650999,
2085,BELROSE,NSW,151.211719,-33.728782,
2085,BELROSE WEST,NSW,151.211719,-33.728782,
2085,DAVIDSON,NSW,151.211719,-33.728782,
2086,FRENCHS FOREST,NSW,151.229211,-33.75185,
2086,FRENCHS FOREST EAST,NSW,151.229211,-33.75185,
2087,FORESTVILLE,NSW,151.210531,-33.766093,
2087,KILLARNEY HEIGHTS,NSW,151.210531,-33.766093,
2088,MOSMAN,NSW,151.243351,-33.830687,
2088,SPIT JUNCTION,NSW,151.243351,-33.830687,
2089,KURRABA POINT,NSW,151.2228263,-33.84149573,
2089,NEUTRAL BAY,NSW,151.216869,-33.838021,
2089,NEUTRAL BAY JUNCTION,NSW,151.216869,-33.838021,
2090,CREMORNE,NSW,151.223094,-33.828949,
2090,CREMORNE JUNCTION,NSW,151.223094,-33.828949,
2090,CREMORNE POINT,NSW,151.223094,-33.828949,
2091,HMAS PENGUIN,NSW,151.261,-33.8279,
2092,SEAFORTH,NSW,151.241813,-33.796636,
2093,BALGOWLAH,NSW,151.258069,-33.79315,
2093,BALGOWLAH HEIGHTS,NSW,151.258069,-33.79315,
